"","name","label"
"4050","iaa46or","Oth pd past IS (respondent) - bracket result (iaa46)"
"4051","iab46","Past IS (respondent): months or weeks received"
"4052","iabw46","Past IS (respondent): number of weeks received"
"4053","iabm46","Past IS (respondent): number of months received"
"4054","iat47","Benefit block type"
"4055","iap47","Past Pension Credit (respondent) - period code"
"4056","iaa47","Past Pension Credit (respondent) - amount received"
"4057","iaa47wl","Wkly past Pension Credit (respondent) - bracket min value (iaa47)"
"4058","iaa47wu","Wkly past Pension Credit (respondent) - bracket max value (iaa47)"
"4059","iaa47we","Wkly past Pension Credit (respondent) - bracket entry point (iaa47)"
"4060","iaa47wr","Wkly past Pension Credit (respondent) - bracket result (iaa47)"
"4061","iaa47fl","Fnightly past Pension Credit (respondent) - bracket min value (iaa47)"
"4062","iaa47fu","Fnightly past Pension Credit (respondent) - bracket max value (iaa47)"
"4063","iaa47fe","Fnightly past Pension Credit (respondent) - bracket entry point (iaa47)"
"4064","iaa47fr","Fnightly past Pension Credit (respondent) - bracket result (iaa47)"
"4065","iaa47ml","Mnthly past Pension Credit (respondent) - bracket min value (iaa47)"
"4066","iaa47mu","Mnthly past Pension Credit (respondent) - bracket max value (iaa47)"
"4067","iaa47me","Mnthly past Pension Credit (respondent) - bracket entry point (iaa47)"
"4068","iaa47mr","Mnthly past Pension Credit (respondent) - bracket result (iaa47)"
"4069","iaa47yl","Annual past Pension Credit (respondent) - bracket min value (iaa47)"
"4070","iaa47yu","Annual past Pension Credit (respondent) - bracket max value (iaa47)"
"4071","iaa47ye","Annual past Pension Credit (respondent) - bracket entry point (iaa47)"
"4072","iaa47yr","Annual past Pension Credit (respondent) - bracket result (iaa47)"
"4073","iaa47ol","Oth pd past Pension Credit (respondent) - bracket min value (iaa47)"
"4074","iaa47ou","Oth pd past Pension Credit (respondent) - bracket max value (iaa47)"
"4075","iaa47oe","Oth pd past Pension Credit (respondent) - bracket entry point (iaa47)"
"4076","iaa47or","Oth pd past Pension Credit (respondent) - bracket result (iaa47)"
"4077","iab47","Past Pension Credit (respondent): months or weeks received"
"4078","iabw47","Past Pension Credit (respondent): number of weeks received"
"4079","iabm47","Past Pension Credit (respondent): number of months received"
"4080","iat48","Benefit block type"
"4081","iap48","Past WTC (respondent) - period code"
"4082","iaa48","Past WTC (respondent) - amount received"
"4083","iaa48wl","Wkly past WTC (respondent) - bracket min value (iaa48)"
"4084","iaa48wu","Wkly past WTC (respondent) - bracket max value (iaa48)"
"4085","iaa48we","Wkly past WTC (respondent) - bracket entry point (iaa48)"
"4086","iaa48wr","Wkly past WTC (respondent) - bracket result (iaa48)"
"4087","iaa48fl","Fnightly past WTC (respondent) - bracket min value (iaa48)"
"4088","iaa48fu","Fnightly past WTC (respondent) - bracket max value (iaa48)"
"4089","iaa48fe","Fnightly past WTC (respondent) - bracket entry point (iaa48)"
"4090","iaa48fr","Fnightly past WTC (respondent) - bracket result (iaa48)"
"4091","iaa48ml","Mnthly past WTC (respondent) - bracket min value (iaa48)"
"4092","iaa48mu","Mnthly past WTC (respondent) - bracket max value (iaa48)"
"4093","iaa48me","Mnthly past WTC (respondent) - bracket entry point (iaa48)"
"4094","iaa48mr","Mnthly past WTC (respondent) - bracket result (iaa48)"
"4095","iaa48yl","Annual past WTC (respondent) - bracket min value (iaa48)"
"4096","iaa48yu","Annual past WTC (respondent) - bracket max value (iaa48)"
"4097","iaa48ye","Annual past WTC (respondent) - bracket entry point (iaa48)"
"4098","iaa48yr","Annual past WTC (respondent) - bracket result (iaa48)"
"4099","iaa48ol","Oth pd past WTC (respondent) - bracket min value (iaa48)"
"4100","iaa48ou","Oth pd past WTC (respondent) - bracket max value (iaa48)"
"4101","iaa48oe","Oth pd past WTC (respondent) - bracket entry point (iaa48)"
"4102","iaa48or","Oth pd past WTC (respondent) - bracket result (iaa48)"
"4103","iab48","Past WTC (respondent): months or weeks received"
"4104","iabw48","Past WTC (respondent): number of weeks received"
"4105","iabm48","Past WTC (respondent): number of months received"
"4106","iat49","Benefit block type"
"4107","iap49","Past JSA (respondent) - period code"
"4108","iaa49","Past JSA (respondent) - amount received"
"4109","iaa49wl","Wkly past JSA (respondent) - bracket min value (iaa49)"
"4110","iaa49wu","Wkly past JSA (respondent) - bracket max value (iaa49)"
"4111","iaa49we","Wkly past JSA (respondent) - bracket entry point (iaa49)"
"4112","iaa49wr","Wkly past JSA (respondent) - bracket result (iaa49)"
"4113","iaa49fl","Fnightly past JSA (respondent) - bracket min value (iaa49)"
"4114","iaa49fu","Fnightly past JSA (respondent) - bracket max value (iaa49)"
"4115","iaa49fe","Fnightly past JSA (respondent) - bracket entry point (iaa49)"
"4116","iaa49fr","Fnightly past JSA (respondent) - bracket result (iaa49)"
"4117","iaa49ml","Mnthly past JSA (respondent) - bracket min value (iaa49)"
"4118","iaa49mu","Mnthly past JSA (respondent) - bracket max value (iaa49)"
"4119","iaa49me","Mnthly past JSA (respondent) - bracket entry point (iaa49)"
"4120","iaa49mr","Mnthly past JSA (respondent) - bracket result (iaa49)"
"4121","iaa49yl","Annual past JSA (respondent) - bracket min value (iaa49)"
"4122","iaa49yu","Annual past JSA (respondent) - bracket max value (iaa49)"
"4123","iaa49ye","Annual past JSA (respondent) - bracket entry point (iaa49)"
"4124","iaa49yr","Annual past JSA (respondent) - bracket result (iaa49)"
"4125","iaa49ol","Oth pd past JSA (respondent) - bracket min value (iaa49)"
"4126","iaa49ou","Oth pd past JSA (respondent) - bracket max value (iaa49)"
"4127","iaa49oe","Oth pd past JSA (respondent) - bracket entry point (iaa49)"
"4128","iaa49or","Oth pd past JSA (respondent) - bracket result (iaa49)"
"4129","iab49","Past JSA (respondent): months or weeks received"
"4130","iabw49","Past JSA (respondent): number of weeks received"
"4131","iabm49","Past JSA (respondent): number of months received"
"4132","iat50","Benefit block type"
"4133","iap50","Past Guard Allow (respondent) - period code"
"4134","iaa50","Past Guard Allow (respondent) - amount received"
"4135","iaa50wl","Wkly past Guard Allow (respondent) - bracket min value (iaa50)"
"4136","iaa50wu","Wkly past Guard Allow (respondent) - bracket max value (iaa50)"
"4137","iaa50we","Wkly past Guard Allow (respondent) - bracket entry point (iaa50)"
"4138","iaa50wr","Wkly past Guard Allow (respondent) - bracket result (iaa50)"
"4139","iaa50fl","Fnightly past Guard Allow (respondent) - bracket min value (iaa50)"
"4140","iaa50fu","Fnightly past Guard Allow (respondent) - bracket max value (iaa50)"
"4141","iaa50fe","Fnightly past Guard Allow (respondent) - bracket entry point (iaa50)"
"4142","iaa50fr","Fnightly past Guard Allow (respondent) - bracket result (iaa50)"
"4143","iaa50ml","Mnthly past Guard Allow (respondent) - bracket min value (iaa50)"
"4144","iaa50mu","Mnthly past Guard Allow (respondent) - bracket max value (iaa50)"
"4145","iaa50me","Mnthly past Guard Allow (respondent) - bracket entry point (iaa50)"
"4146","iaa50mr","Mnthly past Guard Allow (respondent) - bracket result (iaa50)"
"4147","iaa50yl","Annual past Guard Allow (respondent) - bracket min value (iaa50)"
"4148","iaa50yu","Annual past Guard Allow (respondent) - bracket max value (iaa50)"
"4149","iaa50ye","Annual past Guard Allow (respondent) - bracket entry point (iaa50)"
"4150","iaa50yr","Annual past Guard Allow (respondent) - bracket result (iaa50)"
"4151","iaa50ol","Oth pd past Guard Allow (respondent) - bracket min value (iaa50)"
"4152","iaa50ou","Oth pd past Guard Allow (respondent) - bracket max value (iaa50)"
"4153","iaa50oe","Oth pd past Guard Allow (respondent) - bracket entry point (iaa50)"
"4154","iaa50or","Oth pd past Guard Allow (respondent) - bracket result (iaa50)"
"4155","iab50","Past Guard Allow (respondent): months or weeks received"
"4156","iabw50","Past Guard Allow (respondent): number of weeks received"
"4157","iabm50","Past Guard Allow (respondent): number of months received"
"4158","iat51","Benefit block type"
"4159","iap51","Past Widows Pension (respondent) - period code"
"4160","iaa51","Past Widows Pension (respondent) - amount received"
"4161","iaa51wl","Wkly past Widows Pension (respondent) - bracket min value (iaa51)"
"4162","iaa51wu","Wkly past Widows Pension (respondent) - bracket max value (iaa51)"
"4163","iaa51we","Wkly past Widows Pension (respondent) - bracket entry point (iaa51)"
"4164","iaa51wr","Wkly past Widows Pension (respondent) - bracket result (iaa51)"
"4165","iaa51fl","Fnightly past Widows Pension (respondent) - bracket min value (iaa51)"
"4166","iaa51fu","Fnightly past Widows Pension (respondent) - bracket max value (iaa51)"
"4167","iaa51fe","Fnightly past Widows Pension (respondent) - bracket entry point (iaa51)"
"4168","iaa51fr","Fnightly past Widows Pension (respondent) - bracket result (iaa51)"
"4169","iaa51ml","Mnthly past Widows Pension (respondent) - bracket min value (iaa51)"
"4170","iaa51mu","Mnthly past Widows Pension (respondent) - bracket max value (iaa51)"
"4171","iaa51me","Mnthly past Widows Pension (respondent) - bracket entry point (iaa51)"
"4172","iaa51mr","Mnthly past Widows Pension (respondent) - bracket result (iaa51)"
"4173","iaa51yl","Annual past Widows Pension (respondent) - bracket min value (iaa51)"
"4174","iaa51yu","Annual past Widows Pension (respondent) - bracket max value (iaa51)"
"4175","iaa51ye","Annual past Widows Pension (respondent) - bracket entry point (iaa51)"
"4176","iaa51yr","Annual past Widows Pension (respondent) - bracket result (iaa51)"
"4177","iaa51ol","Oth pd past Widows Pension (respondent) - bracket min value (iaa51)"
"4178","iaa51ou","Oth pd past Widows Pension (respondent) - bracket max value (iaa51)"
"4179","iaa51oe","Oth pd past Widows Pension (respondent) - bracket entry point (iaa51)"
"4180","iaa51or","Oth pd past Widows Pension (respondent) - bracket result (iaa51)"
"4181","iab51","Past Widows Pension (respondent): months or weeks received"
"4182","iabw51","Past Widows Pension (respondent): number of weeks received"
"4183","iabm51","Past Widows Pension (respondent): number of months received"
"4184","iat52","Benefit block type"
"4185","iap52","Past Child Benefit (respondent) - period code"
"4186","iaa52","Past Child Benefit (respondent) - amount received"
"4187","iaa52wl","Wkly past Child Benefit (respondent) - bracket min value (iaa52)"
"4188","iaa52wu","Wkly past Child Benefit (respondent) - bracket max value (iaa52)"
"4189","iaa52we","Wkly past Child Benefit (respondent) - bracket entry point (iaa52)"
"4190","iaa52wr","Wkly past Child Benefit (respondent) - bracket result (iaa52)"
"4191","iaa52fl","Fnightly past Child Benefit (respondent) - bracket min value (iaa52)"
"4192","iaa52fu","Fnightly past Child Benefit (respondent) - bracket max value (iaa52)"
"4193","iaa52fe","Fnightly past Child Benefit (respondent) - bracket entry point (iaa52)"
"4194","iaa52fr","Fnightly past Child Benefit (respondent) - bracket result (iaa52)"
"4195","iaa52ml","Mnthly past Child Benefit (respondent) - bracket min value (iaa52)"
"4196","iaa52mu","Mnthly past Child Benefit (respondent) - bracket max value (iaa52)"
"4197","iaa52me","Mnthly past Child Benefit (respondent) - bracket entry point (iaa52)"
"4198","iaa52mr","Mnthly past Child Benefit (respondent) - bracket result (iaa52)"
"4199","iaa52yl","Annual past Child Benefit (respondent) - bracket min value (iaa52)"
"4200","iaa52yu","Annual past Child Benefit (respondent) - bracket max value (iaa52)"
"4201","iaa52ye","Annual past Child Benefit (respondent) - bracket entry point (iaa52)"
"4202","iaa52yr","Annual past Child Benefit (respondent) - bracket result (iaa52)"
"4203","iaa52ol","Oth pd past Child Benefit (respondent) - bracket min value (iaa52)"
"4204","iaa52ou","Oth pd past Child Benefit (respondent) - bracket max value (iaa52)"
"4205","iaa52oe","Oth pd past Child Benefit (respondent) - bracket entry point (iaa52)"
"4206","iaa52or","Oth pd past Child Benefit (respondent) - bracket result (iaa52)"
"4207","iab52","Past Child Benefit (respondent): months or weeks received"
"4208","iabw52","Past Child Benefit (respondent): number of weeks received"
"4209","iabm52","Past Child Benefit (respondent): number of months received"
"4210","iat53","Benefit block type"
"4211","iap53","Past Child Tax Credit (respondent) - period code"
"4212","iaa53","Past Child Tax Credit (respondent) - amount received"
"4213","iaa53wl","Wkly past Child Tax Credit (respondent) - bracket min value (iaa53)"
"4214","iaa53wu","Wkly past Child Tax Credit (respondent) - bracket max value (iaa53)"
"4215","iaa53we","Wkly past Child Tax Credit (respondent) - bracket entry point (iaa53)"
"4216","iaa53wr","Wkly past Child Tax Credit (respondent) - bracket result (iaa53)"
"4217","iaa53fl","Fnightly past Child Tax Credit (respondent) - bracket min value (iaa53)"
"4218","iaa53fu","Fnightly past Child Tax Credit (respondent) - bracket max value (iaa53)"
"4219","iaa53fe","Fnightly past Child Tax Credit (respondent) - bracket entry point (iaa53)"
"4220","iaa53fr","Fnightly past Child Tax Credit (respondent) - bracket result (iaa53)"
"4221","iaa53ml","Mnthly past Child Tax Credit (respondent) - bracket min value (iaa53)"
"4222","iaa53mu","Mnthly past Child Tax Credit (respondent) - bracket max value (iaa53)"
"4223","iaa53me","Mnthly past Child Tax Credit (respondent) - bracket entry point (iaa53)"
"4224","iaa53mr","Mnthly past Child Tax Credit (respondent) - bracket result (iaa53)"
"4225","iaa53yl","Annual past Child Tax Credit (respondent) - bracket min value (iaa53)"
"4226","iaa53yu","Annual past Child Tax Credit (respondent) - bracket max value (iaa53)"
"4227","iaa53ye","Annual past Child Tax Credit (respondent) - bracket entry point (iaa53)"
"4228","iaa53yr","Annual past Child Tax Credit (respondent) - bracket result (iaa53)"
"4229","iaa53ol","Oth pd past Child Tax Credit (respondent) - bracket min value (iaa53)"
"4230","iaa53ou","Oth pd past Child Tax Credit (respondent) - bracket max value (iaa53)"
"4231","iaa53oe","Oth pd past Child Tax Credit (respondent) - bracket entry point (iaa53)"
"4232","iaa53or","Oth pd past Child Tax Credit (respondent) - bracket result (iaa53)"
"4233","iab53","Past Child Tax Credit (respondent): months or weeks received"
"4234","iabw53","Past Child Tax Credit (respondent): number of weeks received"
"4235","iabm53","Past Child Tax Credit (respondent): number of months received"
"4236","iat54","Benefit block type"
"4237","iap54","Past oth benefit (respondent) - period code"
"4238","iaa54","Past oth benefit (respondent) - amount received"
"4239","iaa54wl","Wkly past oth benefit (respondent) - bracket min value (iaa54)"
"4240","iaa54wu","Wkly past oth benefit (respondent) - bracket max value (iaa54)"
"4241","iaa54we","Wkly past oth benefit (respondent) - bracket entry point (iaa54)"
"4242","iaa54wr","Wkly past oth benefit (respondent) - bracket result (iaa54)"
"4243","iaa54fl","Fnightly past oth benefit (respondent) - bracket min value (iaa54)"
"4244","iaa54fu","Fnightly past oth benefit (respondent) - bracket max value (iaa54)"
"4245","iaa54fe","Fnightly past oth benefit (respondent) - bracket entry point (iaa54)"
"4246","iaa54fr","Fnightly past oth benefit (respondent) - bracket result (iaa54)"
"4247","iaa54ml","Mnthly past oth benefit (respondent) - bracket min value (iaa54)"
"4248","iaa54mu","Mnthly past oth benefit (respondent) - bracket max value (iaa54)"
"4249","iaa54me","Mnthly past oth benefit (respondent) - bracket entry point (iaa54)"
"4250","iaa54mr","Mnthly past oth benefit (respondent) - bracket result (iaa54)"
"4251","iaa54yl","Annual past oth benefit (respondent) - bracket min value (iaa54)"
"4252","iaa54yu","Annual past oth benefit (respondent) - bracket max value (iaa54)"
"4253","iaa54ye","Annual past oth benefit (respondent) - bracket entry point (iaa54)"
"4254","iaa54yr","Annual past oth benefit (respondent) - bracket result (iaa54)"
"4255","iaa54ol","Oth pd past oth benefit (respondent) - bracket min value (iaa54)"
"4256","iaa54ou","Oth pd past oth benefit (respondent) - bracket max value (iaa54)"
"4257","iaa54oe","Oth pd past oth benefit (respondent) - bracket entry point (iaa54)"
"4258","iaa54or","Oth pd past oth benefit (respondent) - bracket result (iaa54)"
"4259","iab54","Past oth benefit (respondent): months or weeks received"
"4260","iabw54","Past oth benefit (respondent): number of weeks received"
"4261","iabm54","Past oth benefit (respondent): number of months received"
"4262","iabep1","Benefits received in the last year: partner (1st mention)"
"4263","iabep2","Benefits received in the last year: partner (2nd mention)"
"4264","iabep3","Benefits received in the last year: partner (3rd mention)"
"4265","iabepm1","Benefits received in the last year: partner (1st mention) - merged var"
"4266","iabepm2","Benefits received in the last year: partner (2nd mention) - merged var"
"4267","iabepm3","Benefits received in the last year: partner (3rd mention) - merged var"
"4268","iabepn1","Benefits receiving now: partner (1st mention)"
"4269","iabepn2","Benefits receiving now: partner (2nd mention)"
"4270","iabepn3","Benefits receiving now: partner (3rd mention)"
"4271","iat55","Benefit block type"
"4272","iap55","Current IS (partner) - period code"
"4273","iaa55","Current IS (partner) - amount received"
"4274","iaa55wl","Wkly current IS (partner) - bracket min value (iaa55)"
"4275","iaa55wu","Wkly current IS (partner) - bracket max value (iaa55)"
"4276","iaa55we","Wkly current IS (partner) - bracket entry point (iaa55)"
"4277","iaa55wr","Wkly current IS (partner) - bracket result (iaa55)"
"4278","iaa55fl","Fnightly current IS (partner) - bracket min value (iaa55)"
"4279","iaa55fu","Fnightly current IS (partner) - bracket max value (iaa55)"
"4280","iaa55fe","Fnightly current IS (partner) - bracket entry point (iaa55)"
"4281","iaa55fr","Fnightly current IS (partner) - bracket result (iaa55)"
"4282","iaa55ml","Mnthly current IS (partner) - bracket min value (iaa55)"
"4283","iaa55mu","Mnthly current IS (partner) - bracket max value (iaa55)"
"4284","iaa55me","Mnthly current IS (partner) - bracket entry point (iaa55)"
"4285","iaa55mr","Mnthly current IS (partner) - bracket result (iaa55)"
"4286","iaa55yl","Annual current IS (partner) - bracket min value (iaa55)"
"4287","iaa55yu","Annual current IS (partner) - bracket max value (iaa55)"
"4288","iaa55ye","Annual current IS (partner) - bracket entry point (iaa55)"
"4289","iaa55yr","Annual current IS (partner) - bracket result (iaa55)"
"4290","iaa55ol","Oth pd current IS (partner) - bracket min value (iaa55)"
"4291","iaa55ou","Oth pd current IS (partner) - bracket max value (iaa55)"
"4292","iaa55oe","Oth pd current IS (partner) - bracket entry point (iaa55)"
"4293","iaa55or","Oth pd current IS (partner) - bracket result (iaa55)"
"4294","ialy55","Current IS (partner): started receiving it in the last year?"
"4295","ialm55","Current IS (partner): month started receiving it?"
"4296","iat56","Benefit block type"
"4297","iap56","Current Pension Credit (partner) - period code"
"4298","iaa56","Current Pension Credit (partner) - amount received"
"4299","iaa56wl","Wkly current Pension Credit (partner) - bracket min value (iaa56)"
"4300","iaa56wu","Wkly current Pension Credit (partner) - bracket max value (iaa56)"
"4301","iaa56we","Wkly current Pension Credit (partner) - bracket entry point (iaa56)"
"4302","iaa56wr","Wkly current Pension Credit (partner) - bracket result (iaa56)"
"4303","iaa56fl","Fnightly current Pension Credit (partner) - bracket min value (iaa56)"
"4304","iaa56fu","Fnightly current Pension Credit (partner) - bracket max value (iaa56)"
"4305","iaa56fe","Fnightly current Pension Credit (partner) - bracket entry point (iaa56)"
"4306","iaa56fr","Fnightly current Pension Credit (partner) - bracket result (iaa56)"
"4307","iaa56ml","Mnthly current Pension Credit (partner) - bracket min value (iaa56)"
"4308","iaa56mu","Mnthly current Pension Credit (partner) - bracket max value (iaa56)"
"4309","iaa56me","Mnthly current Pension Credit (partner) - bracket entry point (iaa56)"
"4310","iaa56mr","Mnthly current Pension Credit (partner) - bracket result (iaa56)"
"4311","iaa56yl","Annual current Pension Credit (partner) - bracket min value (iaa56)"
"4312","iaa56yu","Annual current Pension Credit (partner) - bracket max value (iaa56)"
"4313","iaa56ye","Annual current Pension Credit (partner) - bracket entry point (iaa56)"
"4314","iaa56yr","Annual current Pension Credit (partner) - bracket result (iaa56)"
"4315","iaa56ol","Oth pd current Pension Credit (partner) - bracket min value (iaa56)"
"4316","iaa56ou","Oth pd current Pension Credit (partner) - bracket max value (iaa56)"
"4317","iaa56oe","Oth pd current Pension Credit (partner) - bracket entry point (iaa56)"
"4318","iaa56or","Oth pd current Pension Credit (partner) - bracket result (iaa56)"
"4319","ialy56","Current Pension Credit (partner): started receiving it in the last year"
"4320","ialm56","Current Pension Credit (partner): month started receiving it"
"4321","iat57","Benefit block type"
"4322","iap57","Current WTC (partner) - period code"
"4323","iaa57","Current WTC (partner) - amount received"
"4324","iaa57wl","Wkly current WTC (partner) - bracket min value (iaa57)"
"4325","iaa57wu","Wkly current WTC (partner) - bracket max value (iaa57)"
"4326","iaa57we","Wkly current WTC (partner) - bracket entry point (iaa57)"
"4327","iaa57wr","Wkly current WTC (partner) - bracket result (iaa57)"
"4328","iaa57fl","Fnightly current WTC (partner) - bracket min value (iaa57)"
"4329","iaa57fu","Fnightly current WTC (partner) - bracket max value (iaa57)"
"4330","iaa57fe","Fnightly current WTC (partner) - bracket entry point (iaa57)"
"4331","iaa57fr","Fnightly current WTC (partner) - bracket result (iaa57)"
"4332","iaa57ml","Mnthly current WTC (partner) - bracket min value (iaa57)"
"4333","iaa57mu","Mnthly current WTC (partner) - bracket max value (iaa57)"
"4334","iaa57me","Mnthly current WTC (partner) - bracket entry point (iaa57)"
"4335","iaa57mr","Mnthly current WTC (partner) - bracket result (iaa57)"
"4336","iaa57yl","Annual current WTC (partner) - bracket min value (iaa57)"
"4337","iaa57yu","Annual current WTC (partner) - bracket max value (iaa57)"
"4338","iaa57ye","Annual current WTC (partner) - bracket entry point (iaa57)"
"4339","iaa57yr","Annual current WTC (partner) - bracket result (iaa57)"
"4340","iaa57ol","Oth pd current WTC (partner) - bracket min value (iaa57)"
"4341","iaa57ou","Oth pd current WTC (partner) - bracket max value (iaa57)"
"4342","iaa57oe","Oth pd current WTC (partner) - bracket entry point (iaa57)"
"4343","iaa57or","Oth pd current WTC (partner) - bracket result (iaa57)"
"4344","ialy57","Current WTC (partner): started receiving it in the last year?"
"4345","ialm57","Current WTC (partner): month started receiving it?"
"4346","iat58","Benefit block type"
"4347","iap58","Current JSA (partner) - period code"
"4348","iaa58","Current JSA (partner) - amount received"
"4349","iaa58wl","Wkly current JSA (partner) - bracket min value (iaa58)"
"4350","iaa58wu","Wkly current JSA (partner) - bracket max value (iaa58)"
"4351","iaa58we","Wkly current JSA (partner) - bracket entry point (iaa58)"
"4352","iaa58wr","Wkly current JSA (partner) - bracket result (iaa58)"
"4353","iaa58fl","Fnightly current JSA (partner) - bracket min value (iaa58)"
"4354","iaa58fu","Fnightly current JSA (partner) - bracket max value (iaa58)"
"4355","iaa58fe","Fnightly current JSA (partner) - bracket entry point (iaa58)"
"4356","iaa58fr","Fnightly current JSA (partner) - bracket result (iaa58)"
"4357","iaa58ml","Mnthly current JSA (partner) - bracket min value (iaa58)"
"4358","iaa58mu","Mnthly current JSA (partner) - bracket max value (iaa58)"
"4359","iaa58me","Mnthly current JSA (partner) - bracket entry point (iaa58)"
"4360","iaa58mr","Mnthly current JSA (partner) - bracket result (iaa58)"
"4361","iaa58yl","Annual current JSA (partner) - bracket min value (iaa58)"
"4362","iaa58yu","Annual current JSA (partner) - bracket max value (iaa58)"
"4363","iaa58ye","Annual current JSA (partner) - bracket entry point (iaa58)"
"4364","iaa58yr","Annual current JSA (partner) - bracket result (iaa58)"
"4365","iaa58ol","Oth pd current JSA (partner) - bracket min value (iaa58)"
"4366","iaa58ou","Oth pd current JSA (partner) - bracket max value (iaa58)"
"4367","iaa58oe","Oth pd current JSA (partner) - bracket entry point (iaa58)"
"4368","iaa58or","Oth pd current JSA (partner) - bracket result (iaa58)"
"4369","ialy58","Current JSA (partner): started receiving it in the last year"
"4370","ialm58","Current JSA (partner): month started receiving it"
"4371","iat59","Benefit block type"
"4372","iap59","Current Guard Allow (partner) - period code"
"4373","iaa59","Current Guard Allow (partner) - amount received"
"4374","iaa59wl","Wkly current Guard Allow (partner) - bracket min value (iaa59)"
"4375","iaa59wu","Wkly current Guard Allow (partner) - bracket max value (iaa59)"
"4376","iaa59we","Wkly current Guard Allow (partner) - bracket entry point (iaa59)"
"4377","iaa59wr","Wkly current Guard Allow (partner) - bracket result (iaa59)"
"4378","iaa59fl","Fnightly current Guard Allow (partner) - bracket min value (iaa59)"
"4379","iaa59fu","Fnightly current Guard Allow (partner) - bracket max value (iaa59)"
"4380","iaa59fe","Fnightly current Guard Allow (partner) - bracket entry point (iaa59)"
"4381","iaa59fr","Fnightly current Guard Allow (partner) - bracket result (iaa59)"
"4382","iaa59ml","Mnthly current Guard Allow (partner) - bracket min value (iaa59)"
"4383","iaa59mu","Mnthly current Guard Allow (partner) - bracket max value (iaa59)"
"4384","iaa59me","Mnthly current Guard Allow (partner) - bracket entry point (iaa59)"
"4385","iaa59mr","Mnthly current Guard Allow (partner) - bracket result (iaa59)"
"4386","iaa59yl","Annual current Guard Allow (partner) - bracket min value (iaa59)"
"4387","iaa59yu","Annual current Guard Allow (partner) - bracket max value (iaa59)"
"4388","iaa59ye","Annual current Guard Allow (partner) - bracket entry point (iaa59)"
"4389","iaa59yr","Annual current Guard Allow (partner) - bracket result (iaa59)"
"4390","iaa59ol","Oth pd current Guard Allow (partner) - bracket min value (iaa59)"
"4391","iaa59ou","Oth pd current Guard Allow (partner) - bracket max value (iaa59)"
"4392","iaa59oe","Oth pd current Guard Allow (partner) - bracket entry point (iaa59)"
"4393","iaa59or","Oth pd current Guard Allow (partner) - bracket result (iaa59)"
"4394","ialy59","Current Guard Allow (partner): started receiving it in the last year"
"4395","ialm59","Current Guard Allow (partner): month started receiving it"
"4396","iat60","Benefit block type"
"4397","iap60","Current Widows Pension (partner) - period code"
"4398","iaa60","Current Widows Pension (partner) - amount received"
"4399","iaa60wl","Wkly current Widows Pension (partner) - bracket min value (iaa60)"
"4400","iaa60wu","Wkly current Widows Pension (partner) - bracket max value (iaa60)"
"4401","iaa60we","Wkly current Widows Pension (partner) - bracket entry point (iaa60)"
"4402","iaa60wr","Wkly current Widows Pension (partner) - bracket result (iaa60)"
"4403","iaa60fl","Fnightly current Widows Pension (partner) - bracket min value (iaa60)"
"4404","iaa60fu","Fnightly current Widows Pension (partner) - bracket max value (iaa60)"
"4405","iaa60fe","Fnightly current Widows Pension (partner) - bracket entry point (iaa60)"
"4406","iaa60fr","Fnightly current Widows Pension (partner) - bracket result (iaa60)"
"4407","iaa60ml","Mnthly current Widows Pension (partner) - bracket min value (iaa60)"
"4408","iaa60mu","Mnthly current Widows Pension (partner) - bracket max value (iaa60)"
"4409","iaa60me","Mnthly current Widows Pension (partner) - bracket entry point (iaa60)"
"4410","iaa60mr","Mnthly current Widows Pension (partner) - bracket result (iaa60)"
"4411","iaa60yl","Annual current Widows Pension (partner) - bracket min value (iaa60)"
"4412","iaa60yu","Annual current Widows Pension (partner) - bracket max value (iaa60)"
"4413","iaa60ye","Annual current Widows Pension (partner) - bracket entry point (iaa60)"
"4414","iaa60yr","Annual current Widows Pension (partner) - bracket result (iaa60)"
"4415","iaa60ol","Oth pd current Widows Pension (partner) - bracket min value (iaa60)"
"4416","iaa60ou","Oth pd current Widows Pension (partner) - bracket max value (iaa60)"
"4417","iaa60oe","Oth pd current Widows Pension (partner) - bracket entry point (iaa60)"
"4418","iaa60or","Oth pd current Widows Pension (partner) - bracket result (iaa60)"
"4419","ialy60","Current Widows Pension (partner): started receiving it in the last year"
"4420","ialm60","Current Widows Pension (partner): month started receiving it"
"4421","iat61","Benefit block type"
"4422","iap61","Current Child Benefit (partner) - period code"
"4423","iaa61","Current Child Benefit (partner) - amount received"
"4424","iaa61wl","Wkly current Child Benefit (partner) - bracket min value (iaa61)"
"4425","iaa61wu","Wkly current Child Benefit (partner) - bracket max value (iaa61)"
"4426","iaa61we","Wkly current Child Benefit (partner) - bracket entry point (iaa61)"
"4427","iaa61wr","Wkly current Child Benefit (partner) - bracket result (iaa61)"
"4428","iaa61fl","Fnightly current Child Benefit (partner) - bracket min value (iaa61)"
"4429","iaa61fu","Fnightly current Child Benefit (partner) - bracket max value (iaa61)"
"4430","iaa61fe","Fnightly current Child Benefit (partner) - bracket entry point (iaa61)"
"4431","iaa61fr","Fnightly current Child Benefit (partner) - bracket result (iaa61)"
"4432","iaa61ml","Mnthly current Child Benefit (partner) - bracket min value (iaa61)"
"4433","iaa61mu","Mnthly current Child Benefit (partner) - bracket max value (iaa61)"
