"","name","label"
"4082","iaa37wr","Wkly current IS (respondent) - bracket result (iaa37)"
"4083","iaa37fl","Fnightly current IS (respondent) - bracket min value (iaa37)"
"4084","iaa37fu","Fnightly current IS (respondent) - bracket max value (iaa37)"
"4085","iaa37fe","Fnightly current IS (respondent) - bracket entry point (iaa37)"
"4086","iaa37fr","Fnightly current IS (respondent) - bracket result (iaa37)"
"4087","iaa37ml","Mnthly current IS (respondent) - bracket min value (iaa37)"
"4088","iaa37mu","Mnthly current IS (respondent) - bracket max value (iaa37)"
"4089","iaa37me","Mnthly current IS (respondent) - bracket entry point (iaa37)"
"4090","iaa37mr","Mnthly current IS (respondent) - bracket result (iaa37)"
"4091","iaa37yl","Annual current IS (respondent) - bracket min value (iaa37)"
"4092","iaa37yu","Annual current IS (respondent) - bracket max value (iaa37)"
"4093","iaa37ye","Annual current IS (respondent) - bracket entry point (iaa37)"
"4094","iaa37yr","Annual current IS (respondent) - bracket result (iaa37)"
"4095","iaa37ol","Oth pd current IS (respondent) - bracket min value (iaa37)"
"4096","iaa37ou","Oth pd current IS (respondent) - bracket max value (iaa37)"
"4097","iaa37oe","Oth pd current IS (respondent) - bracket entry point (iaa37)"
"4098","iaa37or","Oth pd current IS (respondent) - bracket result (iaa37)"
"4099","ialy37","Current IS (respondent): started receiving it in the last year"
"4100","ialm37","Current IS (respondent): month started receiving it"
"4101","iat38","Benefit block type"
"4102","iap38","Current Pension Credit (respondent) - period code"
"4103","iaa38","Current Pension Credit (respondent) - amount received"
"4104","iaa38wl","Wkly current Pension Credit (respondent) - bracket min value (iaa38)"
"4105","iaa38wu","Wkly current Pension Credit (respondent) - bracket max value (iaa38)"
"4106","iaa38we","Wkly current Pension Credit (respondent) - bracket entry point (iaa38)"
"4107","iaa38wr","Wkly current Pension Credit (respondent) - bracket result (iaa38)"
"4108","iaa38fl","Fnightly current Pension Credit (respondent) - bracket min value (iaa38)"
"4109","iaa38fu","Fnightly current Pension Credit (respondent) - bracket max value (iaa38)"
"4110","iaa38fe","Fnightly current Pension Credit (respondent) - bracket entry point (iaa38)"
"4111","iaa38fr","Fnightly current Pension Credit (respondent) - bracket result (iaa38)"
"4112","iaa38ml","Mnthly current Pension Credit (respondent) - bracket min value (iaa38)"
"4113","iaa38mu","Mnthly current Pension Credit (respondent) - bracket max value (iaa38)"
"4114","iaa38me","Mnthly current Pension Credit (respondent) - bracket entry point (iaa38)"
"4115","iaa38mr","Mnthly current Pension Credit (respondent) - bracket result (iaa38)"
"4116","iaa38yl","Annual current Pension Credit (respondent) - bracket min value (iaa38)"
"4117","iaa38yu","Annual current Pension Credit (respondent) - bracket max value (iaa38)"
"4118","iaa38ye","Annual current Pension Credit (respondent) - bracket entry point (iaa38)"
"4119","iaa38yr","Annual current Pension Credit (respondent) - bracket result (iaa38)"
"4120","iaa38ol","Oth pd current Pension Credit (respondent) - bracket min value (iaa38)"
"4121","iaa38ou","Oth pd current Pension Credit (respondent) - bracket max value (iaa38)"
"4122","iaa38oe","Oth pd current Pension Credit (respondent) - bracket entry point (iaa38)"
"4123","iaa38or","Oth pd current Pension Credit (respondent) - bracket result (iaa38)"
"4124","ialy38","Current Pension Credit (respondent): started receiving it in the last year"
"4125","ialm38","Current Pension Credit (respondent): month started receiving it"
"4126","iat39","Benefit block type"
"4127","iap39","Current WTC (respondent) - period code"
"4128","iaa39","Current WTC (respondent) - amount received"
"4129","iaa39wl","Wkly current WTC (respondent) - bracket min value (iaa39)"
"4130","iaa39wu","Wkly current WTC (respondent) - bracket max value (iaa39)"
"4131","iaa39we","Wkly current WTC (respondent) - bracket entry point (iaa39)"
"4132","iaa39wr","Wkly current WTC (respondent) - bracket result (iaa39)"
"4133","iaa39fl","Fnightly current WTC (respondent) - bracket min value (iaa39)"
"4134","iaa39fu","Fnightly current WTC (respondent) - bracket max value (iaa39)"
"4135","iaa39fe","Fnightly current WTC (respondent) - bracket entry point (iaa39)"
"4136","iaa39fr","Fnightly current WTC (respondent) - bracket result (iaa39)"
"4137","iaa39ml","Mnthly current WTC (respondent) - bracket min value (iaa39)"
"4138","iaa39mu","Mnthly current WTC (respondent) - bracket max value (iaa39)"
"4139","iaa39me","Mnthly current WTC (respondent) - bracket entry point (iaa39)"
"4140","iaa39mr","Mnthly current WTC (respondent) - bracket result (iaa39)"
"4141","iaa39yl","Annual current WTC (respondent) - bracket min value (iaa39)"
"4142","iaa39yu","Annual current WTC (respondent) - bracket max value (iaa39)"
"4143","iaa39ye","Annual current WTC (respondent) - bracket entry point (iaa39)"
"4144","iaa39yr","Annual current WTC (respondent) - bracket result (iaa39)"
"4145","iaa39ol","Oth pd current WTC (respondent) - bracket min value (iaa39)"
"4146","iaa39ou","Oth pd current WTC (respondent) - bracket max value (iaa39)"
"4147","iaa39oe","Oth pd current WTC (respondent) - bracket entry point (iaa39)"
"4148","iaa39or","Oth pd current WTC (respondent) - bracket result (iaa39)"
"4149","ialy39","Current WTC (respondent): started receiving it in the last year"
"4150","ialm39","Current WTC (respondent): month started receiving it"
"4151","iat40","Benefit block type"
"4152","iap40","Current JSA (respondent) - period code"
"4153","iaa40","Current JSA (respondent) - amount received"
"4154","iaa40wl","Wkly current JSA (respondent) - bracket min value (iaa40)"
"4155","iaa40wu","Wkly current JSA (respondent) - bracket max value (iaa40)"
"4156","iaa40we","Wkly current JSA (respondent) - bracket entry point (iaa40)"
"4157","iaa40wr","Wkly current JSA (respondent) - bracket result (iaa40)"
"4158","iaa40fl","Fnightly current JSA (respondent) - bracket min value (iaa40)"
"4159","iaa40fu","Fnightly current JSA (respondent) - bracket max value (iaa40)"
"4160","iaa40fe","Fnightly current JSA (respondent) - bracket entry point (iaa40)"
"4161","iaa40fr","Fnightly current JSA (respondent) - bracket result (iaa40)"
"4162","iaa40ml","Mnthly current JSA (respondent) - bracket min value (iaa40)"
"4163","iaa40mu","Mnthly current JSA (respondent) - bracket max value (iaa40)"
"4164","iaa40me","Mnthly current JSA (respondent) - bracket entry point (iaa40)"
"4165","iaa40mr","Mnthly current JSA (respondent) - bracket result (iaa40)"
"4166","iaa40yl","Annual current JSA (respondent) - bracket min value (iaa40)"
"4167","iaa40yu","Annual current JSA (respondent) - bracket max value (iaa40)"
"4168","iaa40ye","Annual current JSA (respondent) - bracket entry point (iaa40)"
"4169","iaa40yr","Annual current JSA (respondent) - bracket result (iaa40)"
"4170","iaa40ol","Oth pd current JSA (respondent) - bracket min value (iaa40)"
"4171","iaa40ou","Oth pd current JSA (respondent) - bracket max value (iaa40)"
"4172","iaa40oe","Oth pd current JSA (respondent) - bracket entry point (iaa40)"
"4173","iaa40or","Oth pd current JSA (respondent) - bracket result (iaa40)"
"4174","ialy40","Current JSA (respondent): started receiving it in the last year"
"4175","ialm40","Current JSA (respondent): month started receiving it"
"4176","iat41","Benefit block type"
"4177","iap41","Current Guard Allow (respondent) - period code"
"4178","iaa41","Current Guard Allow (respondent) - amount received"
"4179","iaa41wl","Wkly current Guard Allow (respondent) - bracket min value (iaa41)"
"4180","iaa41wu","Wkly current Guard Allow (respondent) - bracket max value (iaa41)"
"4181","iaa41we","Wkly current Guard Allow (respondent) - bracket entry point (iaa41)"
"4182","iaa41wr","Wkly current Guard Allow (respondent) - bracket result (iaa41)"
"4183","iaa41fl","Fnightly current Guard Allow (respondent) - bracket min value (iaa41)"
"4184","iaa41fu","Fnightly current Guard Allow (respondent) - bracket max value (iaa41)"
"4185","iaa41fe","Fnightly current Guard Allow (respondent) - bracket entry point (iaa41)"
"4186","iaa41fr","Fnightly current Guard Allow (respondent) - bracket result (iaa41)"
"4187","iaa41ml","Mnthly current Guard Allow (respondent) - bracket min value (iaa41)"
"4188","iaa41mu","Mnthly current Guard Allow (respondent) - bracket max value (iaa41)"
"4189","iaa41me","Mnthly current Guard Allow (respondent) - bracket entry point (iaa41)"
"4190","iaa41mr","Mnthly current Guard Allow (respondent) - bracket result (iaa41)"
"4191","iaa41yl","Annual current Guard Allow (respondent) - bracket min value (iaa41)"
"4192","iaa41yu","Annual current Guard Allow (respondent) - bracket max value (iaa41)"
"4193","iaa41ye","Annual current Guard Allow (respondent) - bracket entry point (iaa41)"
"4194","iaa41yr","Annual current Guard Allow (respondent) - bracket result (iaa41)"
"4195","iaa41ol","Oth pd current Guard Allow (respondent) - bracket min value (iaa41)"
"4196","iaa41ou","Oth pd current Guard Allow (respondent) - bracket max value (iaa41)"
"4197","iaa41oe","Oth pd current Guard Allow (respondent) - bracket entry point (iaa41)"
"4198","iaa41or","Oth pd current Guard Allow (respondent) - bracket result (iaa41)"
"4199","ialy41","Current Guard Allow (respondent): started receiving it in the last year"
"4200","ialm41","Current Guard Allow (respondent): month started receiving it"
"4201","iat42","Benefit block type"
"4202","iap42","Current Widows Pension (respondent) - period code"
"4203","iaa42","Current Widows Pension (respondent) - amount received"
"4204","iaa42wl","Wkly current widow's Pension (respondent) - bracket min value (iaa42)"
"4205","iaa42wu","Wkly current widow's Pension (respondent) - bracket max value (iaa42)"
"4206","iaa42we","Wkly current widow's Pension (respondent) - bracket entry point (iaa42)"
"4207","iaa42wr","Wkly current widow's Pension (respondent) - bracket result (iaa42)"
"4208","iaa42fl","Fnightly current widow's Pension (respondent) - bracket min value (iaa42)"
"4209","iaa42fu","Fnightly current widow's Pension (respondent) - bracket max value (iaa42)"
"4210","iaa42fe","Fnightly current widow's Pension (respondent) - bracket entry point (iaa42)"
"4211","iaa42fr","Fnightly current widow's Pension (respondent) - bracket result (iaa42)"
"4212","iaa42ml","Mnthly current widow's Pension (respondent) - bracket min value (iaa42)"
"4213","iaa42mu","Mnthly current widow's Pension (respondent) - bracket max value (iaa42)"
"4214","iaa42me","Mnthly current widow's Pension (respondent) - bracket entry point (iaa42)"
"4215","iaa42mr","Mnthly current widow's Pension (respondent) - bracket result (iaa42)"
"4216","iaa42yl","Annual current widow's Pension (respondent) - bracket min value (iaa42)"
"4217","iaa42yu","Annual current widow's Pension (respondent) - bracket max value (iaa42)"
"4218","iaa42ye","Annual current widow's Pension (respondent) - bracket entry point (iaa42)"
"4219","iaa42yr","Annual current widow's Pension (respondent) - bracket result (iaa42)"
"4220","iaa42ol","Oth pd current widow's Pension (respondent) - bracket min value (iaa42)"
"4221","iaa42ou","Oth pd current widow's Pension (respondent) - bracket max value (iaa42)"
"4222","iaa42oe","Oth pd current widow's Pension (respondent) - bracket entry point (iaa42)"
"4223","iaa42or","Oth pd current widow's Pension (respondent) - bracket result (iaa42)"
"4224","ialy42","Current Widows Pension (respondent): started receiving it in the last year"
"4225","ialm42","Current Widows Pension (respondent): month started receiving it"
"4226","iat43","Benefit block type"
"4227","iap43","Current Child Benefit (respondent) - period code"
"4228","iaa43","Current Child Benefit (respondent) - amount received"
"4229","iaa43wl","Wkly current Child Benefit (respondent) - bracket min value (iaa43)"
"4230","iaa43wu","Wkly current Child Benefit (respondent) - bracket max value (iaa43)"
"4231","iaa43we","Wkly current Child Benefit (respondent) - bracket entry point (iaa43)"
"4232","iaa43wr","Wkly current Child Benefit (respondent) - bracket result (iaa43)"
"4233","iaa43fl","Fnightly current Child Benefit (respondent) - bracket min value (iaa43)"
"4234","iaa43fu","Fnightly current Child Benefit (respondent) - bracket max value (iaa43)"
"4235","iaa43fe","Fnightly current Child Benefit (respondent) - bracket entry point (iaa43)"
"4236","iaa43fr","Fnightly current Child Benefit (respondent) - bracket result (iaa43)"
"4237","iaa43ml","Mnthly current Child Benefit (respondent) - bracket min value (iaa43)"
"4238","iaa43mu","Mnthly current Child Benefit (respondent) - bracket max value (iaa43)"
"4239","iaa43me","Mnthly current Child Benefit (respondent) - bracket entry point (iaa43)"
"4240","iaa43mr","Mnthly current Child Benefit (respondent) - bracket result (iaa43)"
"4241","iaa43yl","Annual current Child Benefit (respondent) - bracket min value (iaa43)"
"4242","iaa43yu","Annual current Child Benefit (respondent) - bracket max value (iaa43)"
"4243","iaa43ye","Annual current Child Benefit (respondent) - bracket entry point (iaa43)"
"4244","iaa43yr","Annual current Child Benefit (respondent) - bracket result (iaa43)"
"4245","iaa43ol","Oth pd current Child Benefit (respondent) - bracket min value (iaa43)"
"4246","iaa43ou","Oth pd current Child Benefit (respondent) - bracket max value (iaa43)"
"4247","iaa43oe","Oth pd current Child Benefit (respondent) - bracket entry point (iaa43)"
"4248","iaa43or","Oth pd current Child Benefit (respondent) - bracket result (iaa43)"
"4249","ialy43","Current Child Benefit (respondent): started receiving it in the last year"
"4250","ialm43","Current Child Benefit (respondent): month started receiving it"
"4251","iat44","Benefit block type"
"4252","iap44","Current Child Tax Credit (respondent) - period code"
"4253","iaa44","Current Child Tax Credit (respondent) - amount received"
"4254","iaa44wl","Wkly current Child Tax Credit (respondent) - bracket min value (iaa44)"
"4255","iaa44wu","Wkly current Child Tax Credit (respondent) - bracket max value (iaa44)"
"4256","iaa44we","Wkly current Child Tax Credit (respondent) - bracket entry point (iaa44)"
"4257","iaa44wr","Wkly current Child Tax Credit (respondent) - bracket result (iaa44)"
"4258","iaa44fl","Fnightly current Child Tax Credit (respondent) - bracket min value (iaa44)"
"4259","iaa44fu","Fnightly current Child Tax Credit (respondent) - bracket max value (iaa44)"
"4260","iaa44fe","Fnightly current Child Tax Credit (respondent) - bracket entry point (iaa44)"
"4261","iaa44fr","Fnightly current Child Tax Credit (respondent) - bracket result (iaa44)"
"4262","iaa44ml","Mnthly current Child Tax Credit (respondent) - bracket min value (iaa44)"
"4263","iaa44mu","Mnthly current Child Tax Credit (respondent) - bracket max value (iaa44)"
"4264","iaa44me","Mnthly current Child Tax Credit (respondent) - bracket entry point (iaa44)"
"4265","iaa44mr","Mnthly current Child Tax Credit (respondent) - bracket result (iaa44)"
"4266","iaa44yl","Annual current Child Tax Credit (respondent) - bracket min value (iaa44)"
"4267","iaa44yu","Annual current Child Tax Credit (respondent) - bracket max value (iaa44)"
"4268","iaa44ye","Annual current Child Tax Credit (respondent) - bracket entry point (iaa44)"
"4269","iaa44yr","Annual current Child Tax Credit (respondent) - bracket result (iaa44)"
"4270","iaa44ol","Oth pd current Child Tax Credit (respondent) - bracket min value (iaa44)"
"4271","iaa44ou","Oth pd current Child Tax Credit (respondent) - bracket max value (iaa44)"
"4272","iaa44oe","Oth pd current Child Tax Credit (respondent) - bracket entry point (iaa44)"
"4273","iaa44or","Oth pd current Child Tax Credit (respondent) - bracket result (iaa44)"
"4274","ialy44","Current Child Tax Credit (respondent): started receiving it in the last year"
"4275","ialm44","Current Child Tax Credit (respondent): month started receiving it"
"4276","iat45","Benefit block type"
"4277","iap45","Current other ben (respondent) - period code"
"4278","iaa45","Current other ben (respondent) - amount received"
"4279","iaa45wl","Wkly current other ben (respondent) - bracket min value (iaa45)"
"4280","iaa45wu","Wkly current other ben (respondent) - bracket max value (iaa45)"
"4281","iaa45we","Wkly current other ben (respondent) - bracket entry point (iaa45)"
"4282","iaa45wr","Wkly current other ben (respondent) - bracket result (iaa45)"
"4283","iaa45fl","Fnightly current other ben (respondent) - bracket min value (iaa45)"
"4284","iaa45fu","Fnightly current other ben (respondent) - bracket max value (iaa45)"
"4285","iaa45fe","Fnightly current other ben (respondent) - bracket entry point (iaa45)"
"4286","iaa45fr","Fnightly current other ben (respondent) - bracket result (iaa45)"
"4287","iaa45ml","Mnthly current other ben (respondent) - bracket min value (iaa45)"
"4288","iaa45mu","Mnthly current other ben (respondent) - bracket max value (iaa45)"
"4289","iaa45me","Mnthly current other ben (respondent) - bracket entry point (iaa45)"
"4290","iaa45mr","Mnthly current other ben (respondent) - bracket result (iaa45)"
"4291","iaa45yl","Annual current other ben (respondent) - bracket min value (iaa45)"
"4292","iaa45yu","Annual current other ben (respondent) - bracket max value (iaa45)"
"4293","iaa45ye","Annual current other ben (respondent) - bracket entry point (iaa45)"
"4294","iaa45yr","Annual current other ben (respondent) - bracket result (iaa45)"
"4295","iaa45ol","Oth pd current other ben (respondent) - bracket min value (iaa45)"
"4296","iaa45ou","Oth pd current other ben (respondent) - bracket max value (iaa45)"
"4297","iaa45oe","Oth pd current other ben (respondent) - bracket entry point (iaa45)"
"4298","iaa45or","Oth pd current other ben (respondent) - bracket result (iaa45)"
"4299","ialy45","Current other ben (respondent): started receiving it in the last year"
"4300","ialm45","Current other ben (respondent): month started receiving it"
"4301","iat46","Benefit block type"
"4302","iap46","Past IS (respondent) - period code"
"4303","iaa46","Past IS (respondent) - amount received"
"4304","iaa46wl","Wkly past IS (respondent) - bracket min value (iaa46)"
"4305","iaa46wu","Wkly past IS (respondent) - bracket max value (iaa46)"
"4306","iaa46we","Wkly past IS (respondent) - bracket entry point (iaa46)"
"4307","iaa46wr","Wkly past IS (respondent) - bracket result (iaa46)"
"4308","iaa46fl","Fnightly past IS (respondent) - bracket min value (iaa46)"
"4309","iaa46fu","Fnightly past IS (respondent) - bracket max value (iaa46)"
"4310","iaa46fe","Fnightly past IS (respondent) - bracket entry point (iaa46)"
"4311","iaa46fr","Fnightly past IS (respondent) - bracket result (iaa46)"
"4312","iaa46ml","Mnthly past IS (respondent) - bracket min value (iaa46)"
"4313","iaa46mu","Mnthly past IS (respondent) - bracket max value (iaa46)"
"4314","iaa46me","Mnthly past IS (respondent) - bracket entry point (iaa46)"
"4315","iaa46mr","Mnthly past IS (respondent) - bracket result (iaa46)"
"4316","iaa46yl","Annual past IS (respondent) - bracket min value (iaa46)"
"4317","iaa46yu","Annual past IS (respondent) - bracket max value (iaa46)"
"4318","iaa46ye","Annual past IS (respondent) - bracket entry point (iaa46)"
"4319","iaa46yr","Annual past IS (respondent) - bracket result (iaa46)"
"4320","iaa46ol","Oth pd past IS (respondent) - bracket min value (iaa46)"
"4321","iaa46ou","Oth pd past IS (respondent) - bracket max value (iaa46)"
"4322","iaa46oe","Oth pd past IS (respondent) - bracket entry point (iaa46)"
"4323","iaa46or","Oth pd past IS (respondent) - bracket result (iaa46)"
"4324","ialy46","Did ytxt start receiving this benefit in the last year , that is since dyrago? (QIA.Qiab.Q6Ben[1].IALY)"
"4325","iab46","Past IS (respondent): months or weeks received"
"4326","iabw46","Past IS (respondent): number of weeks received"
"4327","iabm46","Past IS (respondent): number of months received"
"4328","iat47","Benefit block type"
"4329","iap47","Past Pension Credit (respondent) - period code"
"4330","iaa47","Past Pension Credit (respondent) - amount received"
"4331","iaa47wl","Wkly past Pension Credit (respondent) - bracket min value (iaa47)"
"4332","iaa47wu","Wkly past Pension Credit (respondent) - bracket max value (iaa47)"
"4333","iaa47we","Wkly past Pension Credit (respondent) - bracket entry point (iaa47)"
"4334","iaa47wr","Wkly past Pension Credit (respondent) - bracket result (iaa47)"
"4335","iaa47fl","Fnightly past Pension Credit (respondent) - bracket min value (iaa47)"
"4336","iaa47fu","Fnightly past Pension Credit (respondent) - bracket max value (iaa47)"
"4337","iaa47fe","Fnightly past Pension Credit (respondent) - bracket entry point (iaa47)"
"4338","iaa47fr","Fnightly past Pension Credit (respondent) - bracket result (iaa47)"
"4339","iaa47ml","Mnthly past Pension Credit (respondent) - bracket min value (iaa47)"
"4340","iaa47mu","Mnthly past Pension Credit (respondent) - bracket max value (iaa47)"
"4341","iaa47me","Mnthly past Pension Credit (respondent) - bracket entry point (iaa47)"
"4342","iaa47mr","Mnthly past Pension Credit (respondent) - bracket result (iaa47)"
"4343","iaa47yl","Annual past Pension Credit (respondent) - bracket min value (iaa47)"
"4344","iaa47yu","Annual past Pension Credit (respondent) - bracket max value (iaa47)"
"4345","iaa47ye","Annual past Pension Credit (respondent) - bracket entry point (iaa47)"
"4346","iaa47yr","Annual past Pension Credit (respondent) - bracket result (iaa47)"
"4347","iaa47ol","Oth pd past Pension Credit (respondent) - bracket min value (iaa47)"
"4348","iaa47ou","Oth pd past Pension Credit (respondent) - bracket max value (iaa47)"
"4349","iaa47oe","Oth pd past Pension Credit (respondent) - bracket entry point (iaa47)"
"4350","iaa47or","Oth pd past Pension Credit (respondent) - bracket result (iaa47)"
"4351","ialy47","Did ytxt start receiving this benefit in the last year , that is since dyrago? (QIA.Qiab.Q6Ben[2].IALY)"
"4352","iab47","Past Pension Credit (respondent): months or weeks received"
"4353","iabw47","Past Pension Credit (respondent): number of weeks received"
"4354","iabm47","Past Pension Credit (respondent): number of months received"
"4355","iat48","Benefit block type"
"4356","iap48","Past WTC (respondent) - period code"
"4357","iaa48","Past WTC (respondent) - amount received"
"4358","iaa48wl","Wkly past WTC (respondent) - bracket min value (iaa48)"
"4359","iaa48wu","Wkly past WTC (respondent) - bracket max value (iaa48)"
"4360","iaa48we","Wkly past WTC (respondent) - bracket entry point (iaa48)"
"4361","iaa48wr","Wkly past WTC (respondent) - bracket result (iaa48)"
"4362","iaa48fl","Fnightly past WTC (respondent) - bracket min value (iaa48)"
"4363","iaa48fu","Fnightly past WTC (respondent) - bracket max value (iaa48)"
"4364","iaa48fe","Fnightly past WTC (respondent) - bracket entry point (iaa48)"
"4365","iaa48fr","Fnightly past WTC (respondent) - bracket result (iaa48)"
"4366","iaa48ml","Mnthly past WTC (respondent) - bracket min value (iaa48)"
"4367","iaa48mu","Mnthly past WTC (respondent) - bracket max value (iaa48)"
"4368","iaa48me","Mnthly past WTC (respondent) - bracket entry point (iaa48)"
"4369","iaa48mr","Mnthly past WTC (respondent) - bracket result (iaa48)"
"4370","iaa48yl","Annual past WTC (respondent) - bracket min value (iaa48)"
"4371","iaa48yu","Annual past WTC (respondent) - bracket max value (iaa48)"
"4372","iaa48ye","Annual past WTC (respondent) - bracket entry point (iaa48)"
"4373","iaa48yr","Annual past WTC (respondent) - bracket result (iaa48)"
"4374","iaa48ol","Oth pd past WTC (respondent) - bracket min value (iaa48)"
"4375","iaa48ou","Oth pd past WTC (respondent) - bracket max value (iaa48)"
"4376","iaa48oe","Oth pd past WTC (respondent) - bracket entry point (iaa48)"
"4377","iaa48or","Oth pd past WTC (respondent) - bracket result (iaa48)"
"4378","ialy48","Did ytxt start receiving this benefit in the last year , that is since dyrago? (QIA.Qiab.Q6Ben[3].IALY)"
"4379","iab48","Past WTC (respondent): months or weeks received"
"4380","iabw48","Past WTC (respondent): number of weeks received"
"4381","iabm48","Past WTC (respondent): number of months received"
"4382","iat49","Benefit block type"
"4383","iap49","Past JSA (respondent) - period code"
"4384","iaa49","Past JSA (respondent) - amount received"
"4385","iaa49wl","Wkly past JSA (respondent) - bracket min value (iaa49)"
"4386","iaa49wu","Wkly past JSA (respondent) - bracket max value (iaa49)"
"4387","iaa49we","Wkly past JSA (respondent) - bracket entry point (iaa49)"
"4388","iaa49wr","Wkly past JSA (respondent) - bracket result (iaa49)"
"4389","iaa49fl","Fnightly past JSA (respondent) - bracket min value (iaa49)"
"4390","iaa49fu","Fnightly past JSA (respondent) - bracket max value (iaa49)"
"4391","iaa49fe","Fnightly past JSA (respondent) - bracket entry point (iaa49)"
"4392","iaa49fr","Fnightly past JSA (respondent) - bracket result (iaa49)"
"4393","iaa49ml","Mnthly past JSA (respondent) - bracket min value (iaa49)"
"4394","iaa49mu","Mnthly past JSA (respondent) - bracket max value (iaa49)"
"4395","iaa49me","Mnthly past JSA (respondent) - bracket entry point (iaa49)"
"4396","iaa49mr","Mnthly past JSA (respondent) - bracket result (iaa49)"
"4397","iaa49yl","Annual past JSA (respondent) - bracket min value (iaa49)"
"4398","iaa49yu","Annual past JSA (respondent) - bracket max value (iaa49)"
"4399","iaa49ye","Annual past JSA (respondent) - bracket entry point (iaa49)"
"4400","iaa49yr","Annual past JSA (respondent) - bracket result (iaa49)"
"4401","iaa49ol","Oth pd past JSA (respondent) - bracket min value (iaa49)"
"4402","iaa49ou","Oth pd past JSA (respondent) - bracket max value (iaa49)"
"4403","iaa49oe","Oth pd past JSA (respondent) - bracket entry point (iaa49)"
"4404","iaa49or","Oth pd past JSA (respondent) - bracket result (iaa49)"
"4405","ialy49","Did ytxt start receiving this benefit in the last year , that is since dyrago? (QIA.Qiab.Q6Ben[4].IALY)"
"4406","iab49","Past JSA (respondent): months or weeks received"
"4407","iabw49","Past JSA (respondent): number of weeks received"
"4408","iabm49","Past JSA (respondent): number of months received"
"4409","iat50","Benefit block type"
"4410","iap50","Past Guard Allow (respondent) - period code"
"4411","iaa50","Past Guard Allow (respondent) - amount received"
"4412","iaa50wl","Wkly past Guard Allow (respondent) - bracket min value (iaa50)"
"4413","iaa50wu","Wkly past Guard Allow (respondent) - bracket max value (iaa50)"
"4414","iaa50we","Wkly past Guard Allow (respondent) - bracket entry point (iaa50)"
"4415","iaa50wr","Wkly past Guard Allow (respondent) - bracket result (iaa50)"
"4416","iaa50fl","Fnightly past Guard Allow (respondent) - bracket min value (iaa50)"
"4417","iaa50fu","Fnightly past Guard Allow (respondent) - bracket max value (iaa50)"
"4418","iaa50fe","Fnightly past Guard Allow (respondent) - bracket entry point (iaa50)"
"4419","iaa50fr","Fnightly past Guard Allow (respondent) - bracket result (iaa50)"
"4420","iaa50ml","Mnthly past Guard Allow (respondent) - bracket min value (iaa50)"
"4421","iaa50mu","Mnthly past Guard Allow (respondent) - bracket max value (iaa50)"
"4422","iaa50me","Mnthly past Guard Allow (respondent) - bracket entry point (iaa50)"
"4423","iaa50mr","Mnthly past Guard Allow (respondent) - bracket result (iaa50)"
"4424","iaa50yl","Annual past Guard Allow (respondent) - bracket min value (iaa50)"
"4425","iaa50yu","Annual past Guard Allow (respondent) - bracket max value (iaa50)"
"4426","iaa50ye","Annual past Guard Allow (respondent) - bracket entry point (iaa50)"
"4427","iaa50yr","Annual past Guard Allow (respondent) - bracket result (iaa50)"
"4428","iaa50ol","Oth pd past Guard Allow (respondent) - bracket min value (iaa50)"
"4429","iaa50ou","Oth pd past Guard Allow (respondent) - bracket max value (iaa50)"
"4430","iaa50oe","Oth pd past Guard Allow (respondent) - bracket entry point (iaa50)"
"4431","iaa50or","Oth pd past Guard Allow (respondent) - bracket result (iaa50)"
"4432","ialy50","Did ytxt start receiving this benefit in the last year , that is since dyrago? (QIA.Qiab.Q6Ben[5].IALY)"
"4433","iab50","Past Guard Allow (respondent): months or weeks received"
"4434","iabw50","Past Guard Allow (respondent): number of weeks received"
"4435","iabm50","Past Guard Allow (respondent): number of months received"
"4436","iat51","Benefit block type"
"4437","iap51","Past Widows Pension (respondent) - period code"
"4438","iaa51","Past Widows Pension (respondent) - amount received"
"4439","iaa51wl","Wkly past widow's Pension (respondent) - bracket min value (iaa51)"
"4440","iaa51wu","Wkly past widow's Pension (respondent) - bracket max value (iaa51)"
"4441","iaa51we","Wkly past widow's Pension (respondent) - bracket entry point (iaa51)"
"4442","iaa51wr","Wkly past widow's Pension (respondent) - bracket result (iaa51)"
"4443","iaa51fl","Fnightly past widow's Pension (respondent) - bracket min value (iaa51)"
"4444","iaa51fu","Fnightly past widow's Pension (respondent) - bracket max value (iaa51)"
"4445","iaa51fe","Fnightly past widow's Pension (respondent) - bracket entry point (iaa51)"
"4446","iaa51fr","Fnightly past widow's Pension (respondent) - bracket result (iaa51)"
"4447","iaa51ml","Mnthly past widow's Pension (respondent) - bracket min value (iaa51)"
"4448","iaa51mu","Mnthly past widow's Pension (respondent) - bracket max value (iaa51)"
"4449","iaa51me","Mnthly past widow's Pension (respondent) - bracket entry point (iaa51)"
"4450","iaa51mr","Mnthly past widow's Pension (respondent) - bracket result (iaa51)"
"4451","iaa51yl","Annual past widow's Pension (respondent) - bracket min value (iaa51)"
"4452","iaa51yu","Annual past widow's Pension (respondent) - bracket max value (iaa51)"
"4453","iaa51ye","Annual past widow's Pension (respondent) - bracket entry point (iaa51)"
"4454","iaa51yr","Annual past widow's Pension (respondent) - bracket result (iaa51)"
"4455","iaa51ol","Oth pd past widow's Pension (respondent) - bracket min value (iaa51)"
"4456","iaa51ou","Oth pd past widow's Pension (respondent) - bracket max value (iaa51)"
