,wave_name,name,varname,retained,label
20523,w4,iaa11yu,,,Annual past SDA (respondent) - bracket max value (iaa11)
20524,w4,iaa11ye,,,Annual past SDA (respondent) - bracket entry point (iaa11)
20525,w4,iaa11yr,,,Annual past SDA (respondent) - bracket result (iaa11)
20526,w4,iaa11ol,,,Oth pd past SDA (respondent) - bracket min value (iaa11)
20527,w4,iaa11ou,,,Oth pd past SDA (respondent) - bracket max value (iaa11)
20528,w4,iaa11oe,,,Oth pd past SDA (respondent) - bracket entry point (iaa11)
20529,w4,iaa11or,,,Oth pd past SDA (respondent) - bracket result (iaa11)
20530,w4,ialy11,,,"Did ytxt start receiving this benefit in the last year , that is since dyrago? (QIA.Qiab.Q2Ben[2].IALY)"
20531,w4,iab11,,,Past SDA (respondent): months or weeks received
20532,w4,iabw11,,,Past SDA (respondent): number of weeks received
20533,w4,iabm11,,,Past SDA (respondent): number of months received
20534,w4,iat12,,,Benefit block type
20535,w4,iap12,,,Past SSP (respondent) - period code
20536,w4,iaa12,,,Past SSP (respondent) - amount received
20537,w4,iaa12wl,,,Wkly past SSP (respondent) - bracket min value (iaa12)
20538,w4,iaa12wu,,,Wkly past SSP (respondent) - bracket max value (iaa12)
20539,w4,iaa12we,,,Wkly past SSP (respondent) - bracket entry point (iaa12)
20540,w4,iaa12wr,,,Wkly past SSP (respondent) - bracket result (iaa12)
20541,w4,iaa12fl,,,Fnightly past SSP (respondent) - bracket min value (iaa12)
20542,w4,iaa12fu,,,Fnightly past SSP (respondent) - bracket max value (iaa12)
20543,w4,iaa12fe,,,Fnightly past SSP (respondent) - bracket entry point (iaa12)
20544,w4,iaa12fr,,,Fnightly past SSP (respondent) - bracket result (iaa12)
20545,w4,iaa12ml,,,Mnthly past SSP (respondent) - bracket min value (iaa12)
20546,w4,iaa12mu,,,Mnthly past SSP (respondent) - bracket max value (iaa12)
20547,w4,iaa12me,,,Mnthly past SSP (respondent) - bracket entry point (iaa12)
20548,w4,iaa12mr,,,Mnthly past SSP (respondent) - bracket result (iaa12)
20549,w4,iaa12yl,,,Annual past SSP (respondent) - bracket min value (iaa12)
20550,w4,iaa12yu,,,Annual past SSP (respondent) - bracket max value (iaa12)
20551,w4,iaa12ye,,,Annual past SSP (respondent) - bracket entry point (iaa12)
20552,w4,iaa12yr,,,Annual past SSP (respondent) - bracket result (iaa12)
20553,w4,iaa12ol,,,Oth pd past SSP (respondent) - bracket min value (iaa12)
20554,w4,iaa12ou,,,Oth pd past SSP (respondent) - bracket max value (iaa12)
20555,w4,iaa12oe,,,Oth pd past SSP (respondent) - bracket entry point (iaa12)
20556,w4,iaa12or,,,Oth pd past SSP (respondent) - bracket result (iaa12)
20557,w4,ialy12,,,"Did ytxt start receiving this benefit in the last year , that is since dyrago? (QIA.Qiab.Q2Ben[3].IALY)"
20558,w4,iab12,,,Past SSP (respondent): months or weeks received
20559,w4,iabw12,,,Past SSP (respondent): number of weeks received
20560,w4,iabm12,,,Past SSP (respondent): number of months received
20561,w4,iat13,,,Benefit block type
20562,w4,iap13,,,Past Att All (respondent) - period code
20563,w4,iaa13,,,Past Att All (respondent) - amount received
20564,w4,iaa13wl,,,Wkly past Att All (respondent) - bracket min value (iaa13)
20565,w4,iaa13wu,,,Wkly past Att All (respondent) - bracket max value (iaa13)
20566,w4,iaa13we,,,Wkly past Att All (respondent) - bracket entry point (iaa13)
20567,w4,iaa13wr,,,Wkly past Att All (respondent) - bracket result (iaa13)
20568,w4,iaa13fl,,,Fnightly past Att All (respondent) - bracket min value (iaa13)
20569,w4,iaa13fu,,,Fnightly past Att All (respondent) - bracket max value (iaa13)
20570,w4,iaa13fe,,,Fnightly past Att All (respondent) - bracket entry point (iaa13)
20571,w4,iaa13fr,,,Fnightly past Att All (respondent) - bracket result (iaa13)
20572,w4,iaa13ml,,,Mnthly past Att All (respondent) - bracket min value (iaa13)
20573,w4,iaa13mu,,,Mnthly past Att All (respondent) - bracket max value (iaa13)
20574,w4,iaa13me,,,Mnthly past Att All (respondent) - bracket entry point (iaa13)
20575,w4,iaa13mr,,,Mnthly past Att All (respondent) - bracket result (iaa13)
20576,w4,iaa13yl,,,Annual past Att All (respondent) - bracket min value (iaa13)
20577,w4,iaa13yu,,,Annual past Att All (respondent) - bracket max value (iaa13)
20578,w4,iaa13ye,,,Annual past Att All (respondent) - bracket entry point (iaa13)
20579,w4,iaa13yr,,,Annual past Att All (respondent) - bracket result (iaa13)
20580,w4,iaa13ol,,,Oth pd past Att All (respondent) - bracket min value (iaa13)
20581,w4,iaa13ou,,,Oth pd past Att All (respondent) - bracket max value (iaa13)
20582,w4,iaa13oe,,,Oth pd past Att All (respondent) - bracket entry point (iaa13)
20583,w4,iaa13or,,,Oth pd past Att All (respondent) - bracket result (iaa13)
20584,w4,ialy13,,,"Did ytxt start receiving this benefit in the last year , that is since dyrago? (QIA.Qiab.Q2Ben[4].IALY)"
20585,w4,iab13,,,Past Att All (respondent): months or weeks received
20586,w4,iabw13,,,Past Att All (respondent): number of weeks received
20587,w4,iabm13,,,Past Att All (respondent): number of months received
20588,w4,iat14,,,Benefit block type
20589,w4,iap14,,,Past DLA (respondent) - period code
20590,w4,iaa14,,,Past DLA (respondent) - amount received
20591,w4,iaa14wl,,,Wkly past DLA (respondent) - bracket min value (iaa14)
20592,w4,iaa14wu,,,Wkly past DLA (respondent) - bracket max value (iaa14)
20593,w4,iaa14we,,,Wkly past DLA (respondent) - bracket entry point (iaa14)
20594,w4,iaa14wr,,,Wkly past DLA (respondent) - bracket result (iaa14)
20595,w4,iaa14fl,,,Fnightly past DLA (respondent) - bracket min value (iaa14)
20596,w4,iaa14fu,,,Fnightly past DLA (respondent) - bracket max value (iaa14)
20597,w4,iaa14fe,,,Fnightly past DLA (respondent) - bracket entry point (iaa14)
20598,w4,iaa14fr,,,Fnightly past DLA (respondent) - bracket result (iaa14)
20599,w4,iaa14ml,,,Mnthly past DLA (respondent) - bracket min value (iaa14)
20600,w4,iaa14mu,,,Mnthly past DLA (respondent) - bracket max value (iaa14)
20601,w4,iaa14me,,,Mnthly past DLA (respondent) - bracket entry point (iaa14)
20602,w4,iaa14mr,,,Mnthly past DLA (respondent) - bracket result (iaa14)
20603,w4,iaa14yl,,,Annual past DLA (respondent) - bracket min value (iaa14)
20604,w4,iaa14yu,,,Annual past DLA (respondent) - bracket max value (iaa14)
20605,w4,iaa14ye,,,Annual past DLA (respondent) - bracket entry point (iaa14)
20606,w4,iaa14yr,,,Annual past DLA (respondent) - bracket result (iaa14)
20607,w4,iaa14ol,,,Oth pd past DLA (respondent) - bracket min value (iaa14)
20608,w4,iaa14ou,,,Oth pd past DLA (respondent) - bracket max value (iaa14)
20609,w4,iaa14oe,,,Oth pd past DLA (respondent) - bracket entry point (iaa14)
20610,w4,iaa14or,,,Oth pd past DLA (respondent) - bracket result (iaa14)
20611,w4,ialy14,,,"Did ytxt start receiving this benefit in the last year , that is since dyrago? (QIA.Qiab.Q2Ben[5].IALY)"
20612,w4,iab14,,,Past DLA (respondent): months or weeks received
20613,w4,iabw14,,,Past DLA (respondent): number of weeks received
20614,w4,iabm14,,,Past DLA (respondent): number of months received
20615,w4,iat15,,,Benefit block type
20616,w4,iap15,,,Past Ind Inj ben (respondent) - period code
20617,w4,iaa15,,,Past Ind Inj ben (respondent) - amount received
20618,w4,iaa15wl,,,Wkly past Ind Inj ben (respondent) - bracket min value (iaa15)
20619,w4,iaa15wu,,,Wkly past Ind Inj ben (respondent) - bracket max value (iaa15)
20620,w4,iaa15we,,,Wkly past Ind Inj ben (respondent) - bracket entry point (iaa15)
20621,w4,iaa15wr,,,Wkly past Ind Inj ben (respondent) - bracket result (iaa15)
20622,w4,iaa15fl,,,Fnightly past Ind Inj ben (respondent) - bracket min value (iaa15)
20623,w4,iaa15fu,,,Fnightly past Ind Inj ben (respondent) - bracket max value (iaa15)
20624,w4,iaa15fe,,,Fnightly past Ind Inj ben (respondent) - bracket entry point (iaa15)
20625,w4,iaa15fr,,,Fnightly past Ind Inj ben (respondent) - bracket result (iaa15)
20626,w4,iaa15ml,,,Mnthly past Ind Inj ben (respondent) - bracket min value (iaa15)
20627,w4,iaa15mu,,,Mnthly past Ind Inj ben (respondent) - bracket max value (iaa15)
20628,w4,iaa15me,,,Mnthly past Ind Inj ben (respondent) - bracket entry point (iaa15)
20629,w4,iaa15mr,,,Mnthly past Ind Inj ben (respondent) - bracket result (iaa15)
20630,w4,iaa15yl,,,Annual past Ind Inj ben (respondent) - bracket min value (iaa15)
20631,w4,iaa15yu,,,Annual past Ind Inj ben (respondent) - bracket max value (iaa15)
20632,w4,iaa15ye,,,Annual past Ind Inj ben (respondent) - bracket entry point (iaa15)
20633,w4,iaa15yr,,,Annual past Ind Inj ben (respondent) - bracket result (iaa15)
20634,w4,iaa15ol,,,Oth pd past Ind Inj ben (respondent) - bracket min value (iaa15)
20635,w4,iaa15ou,,,Oth pd past Ind Inj ben (respondent) - bracket max value (iaa15)
20636,w4,iaa15oe,,,Oth pd past Ind Inj ben (respondent) - bracket entry point (iaa15)
20637,w4,iaa15or,,,Oth pd past Ind Inj ben (respondent) - bracket result (iaa15)
20638,w4,ialy15,,,"Did ytxt start receiving this benefit in the last year , that is since dyrago? (QIA.Qiab.Q2Ben[6].IALY)"
20639,w4,iab15,,,Past Ind Inj ben (respondent): months or weeks received
20640,w4,iabw15,,,Past Ind Inj ben (respondent): number of weeks received
20641,w4,iabm15,,,Past Ind Inj ben (respondent): number of months received
20642,w4,iat16,,,Benefit block type
20643,w4,iap16,,,Past War Pension (respondent) - period code
20644,w4,iaa16,,,Past War Pension (respondent) - amount received
20645,w4,iaa16wl,,,Wkly past War Pension (respondent) - bracket min value (iaa16)
20646,w4,iaa16wu,,,Wkly past War Pension (respondent) - bracket max value (iaa16)
20647,w4,iaa16we,,,Wkly past War Pension (respondent) - bracket entry point (iaa16)
20648,w4,iaa16wr,,,Wkly past War Pension (respondent) - bracket result (iaa16)
20649,w4,iaa16fl,,,Fnightly past War Pension (respondent) - bracket min value (iaa16)
20650,w4,iaa16fu,,,Fnightly past War Pension (respondent) - bracket max value (iaa16)
20651,w4,iaa16fe,,,Fnightly past War Pension (respondent) - bracket entry point (iaa16)
20652,w4,iaa16fr,,,Fnightly past War Pension (respondent) - bracket result (iaa16)
20653,w4,iaa16ml,,,Mnthly past War Pension (respondent) - bracket min value (iaa16)
20654,w4,iaa16mu,,,Mnthly past War Pension (respondent) - bracket max value (iaa16)
20655,w4,iaa16me,,,Mnthly past War Pension (respondent) - bracket entry point (iaa16)
20656,w4,iaa16mr,,,Mnthly past War Pension (respondent) - bracket result (iaa16)
20657,w4,iaa16yl,,,Annual past War Pension (respondent) - bracket min value (iaa16)
20658,w4,iaa16yu,,,Annual past War Pension (respondent) - bracket max value (iaa16)
20659,w4,iaa16ye,,,Annual past War Pension (respondent) - bracket entry point (iaa16)
20660,w4,iaa16yr,,,Annual past War Pension (respondent) - bracket result (iaa16)
20661,w4,iaa16ol,,,Oth pd past War Pension (respondent) - bracket min value (iaa16)
20662,w4,iaa16ou,,,Oth pd past War Pension (respondent) - bracket max value (iaa16)
20663,w4,iaa16oe,,,Oth pd past War Pension (respondent) - bracket entry point (iaa16)
20664,w4,iaa16or,,,Oth pd past War Pension (respondent) - bracket result (iaa16)
20665,w4,ialy16,,,"Did ytxt start receiving this benefit in the last year , that is since dyrago? (QIA.Qiab.Q2Ben[7].IALY)"
20666,w4,iab16,,,Past War Pension (respondent): months or weeks received
20667,w4,iabw16,,,Past War Pension (respondent): number of weeks received
20668,w4,iabm16,,,Past War Pension (respondent): number of months received
20669,w4,iat17,,,Benefit block type
20670,w4,iap17,,,Past Carers Allow (respondent) - period code
20671,w4,iaa17,,,past Carers Allow (respondent) - amount received
20672,w4,iaa17wl,,,Wkly past carer's Allow (respondent) - bracket min value (iaa17)
20673,w4,iaa17wu,,,Wkly past carer's Allow (respondent) - bracket max value (iaa17)
20674,w4,iaa17we,,,Wkly past carer's Allow (respondent) - bracket entry point (iaa17)
20675,w4,iaa17wr,,,Wkly past carer's Allow (respondent) - bracket result (iaa17)
20676,w4,iaa17fl,,,Fnightly past carer's Allow (respondent) - bracket min value (iaa17)
20677,w4,iaa17fu,,,Fnightly past carer's Allow (respondent) - bracket max value (iaa17)
20678,w4,iaa17fe,,,Fnightly past carer's Allow (respondent) - bracket entry point (iaa17)
20679,w4,iaa17fr,,,Fnightly past carer's Allow (respondent) - bracket result (iaa17)
20680,w4,iaa17ml,,,Mnthly past carer's Allow (respondent) - bracket min value (iaa17)
20681,w4,iaa17mu,,,Mnthly past carer's Allow (respondent) - bracket max value (iaa17)
20682,w4,iaa17me,,,Mnthly past carer's Allow (respondent) - bracket entry point (iaa17)
20683,w4,iaa17mr,,,Mnthly past carer's Allow (respondent) - bracket result (iaa17)
20684,w4,iaa17yl,,,Annual past carer's Allow (respondent) - bracket min value (iaa17)
20685,w4,iaa17yu,,,Annual past carer's Allow (respondent) - bracket max value (iaa17)
20686,w4,iaa17ye,,,Annual past carer's Allow (respondent) - bracket entry point (iaa17)
20687,w4,iaa17yr,,,Annual past carer's Allow (respondent) - bracket result (iaa17)
20688,w4,iaa17ol,,,Oth pd past carer's Allow (respondent) - bracket min value (iaa17)
20689,w4,iaa17ou,,,Oth pd past carer's Allow (respondent) - bracket max value (iaa17)
20690,w4,iaa17oe,,,Oth pd past carer's Allow (respondent) - bracket entry point (iaa17)
20691,w4,iaa17or,,,Oth pd past carer's Allow (respondent) - bracket result (iaa17)
20692,w4,ialy17,,,"Did ytxt start receiving this benefit in the last year , that is since dyrago? (QIA.Qiab.Q2Ben[8].IALY)"
20693,w4,iab17,,,Past Carers Allow (respondent): months or weeks received
20694,w4,iabw17,,,Past Carers Allow (respondent): number of weeks received
20695,w4,iabm17,,,Past Carers Allow (respondent): number of months received
20696,w4,iat18,,,Benefit block type
20697,w4,iap18,,,Past other health benefit (respondent) - period code
20698,w4,iaa18,,,Past other health benefit (respondent) - amount received
20699,w4,iaa18wl,,,Wkly past other health benefit (respondent) - bracket min value (iaa18)
20700,w4,iaa18wu,,,Wkly past other health benefit (respondent) - bracket max value (iaa18)
20701,w4,iaa18we,,,Wkly past other health benefit (respondent) - bracket entry point (iaa18)
20702,w4,iaa18wr,,,Wkly past other health benefit (respondent) - bracket result (iaa18)
20703,w4,iaa18fl,,,Fnightly past other health benefit (respondent) - bracket min value (iaa18)
20704,w4,iaa18fu,,,Fnightly past other health benefit (respondent) - bracket max value (iaa18)
20705,w4,iaa18fe,,,Fnightly past other health benefit (respondent) - bracket entry point (iaa18)
20706,w4,iaa18fr,,,Fnightly past other health benefit (respondent) - bracket result (iaa18)
20707,w4,iaa18ml,,,Mnthly past other health benefit (respondent) - bracket min value (iaa18)
20708,w4,iaa18mu,,,Mnthly past other health benefit (respondent) - bracket max value (iaa18)
20709,w4,iaa18me,,,Mnthly past other health benefit (respondent) - bracket entry point (iaa18)
20710,w4,iaa18mr,,,Mnthly past other health benefit (respondent) - bracket result (iaa18)
20711,w4,iaa18yl,,,Annual past other health benefit (respondent) - bracket min value (iaa18)
20712,w4,iaa18yu,,,Annual past other health benefit (respondent) - bracket max value (iaa18)
20713,w4,iaa18ye,,,Annual past other health benefit (respondent) - bracket entry point (iaa18)
20714,w4,iaa18yr,,,Annual past other health benefit (respondent) - bracket result (iaa18)
20715,w4,iaa18ol,,,Oth pd past other health benefit (respondent) - bracket min value (iaa18)
20716,w4,iaa18ou,,,Oth pd past other health benefit (respondent) - bracket max value (iaa18)
20717,w4,iaa18oe,,,Oth pd past other health benefit (respondent) - bracket entry point (iaa18)
20718,w4,iaa18or,,,Oth pd past other health benefit (respondent) - bracket result (iaa18)
20719,w4,ialy18,,,"Did ytxt start receiving this benefit in the last year , that is since dyrago? (QIA.Qiab.Q2Ben[9].IALY)"
20720,w4,iab18,,,Past other health benefit (respondent): months or weeks received
20721,w4,iabw18,,,Past other health benefit (respondent): number of weeks received
20722,w4,iabm18,,,Past other health benefit (respondent): number of months received
20723,w4,iahdpib,,,Health/disability benefits received in the last year: partner Incapacity Benefit
20724,w4,iahdpsd,,,Hlth/disability benefits rec in last year: partner Severe Disablement Allowance
20725,w4,iahdpsp,,,Health/disability benefits received in the last year: partner Statutory Sick Pay
20726,w4,iahdpaa,,,Hlth/disability benefits received in the last year: partner Attendance Allowance
20727,w4,iahdpdl,,,Hlth/disability benefits rec in last yr: partner Disability Living Allowance
20728,w4,iahdpii,,,Hlth/disability benefits rec in last yr: partner Industrial Injuries Disab. Ben.
20729,w4,iahdpwd,,,Hlth/disability benefits rec in last yr: partner War Disab./War Widows Pension
20730,w4,iahdpca,,,Health/disability benefits received in the last year: partner carer's Allowance
20731,w4,iahdp95,,,Hlth/disability benefits received in last year: partner other disability benefit
20732,w4,iahdp96,,,Health/disability benefits received in the last year: partner none of these
20733,w4,iahdpmib,,,Hlth/disability benefits rec in last yr: partner Incapacity Benefit (merged var)
20734,w4,iahdpmsd,,,Hlth/disab. benefits rec in last yr: partner Severe Disab. Allow. (merged var)
20735,w4,iahdpmsp,,,Hlth/disability benefits rec in last yr: partner Statutory Sick Pay (merged var)
20736,w4,iahdpmaa,,,Hlth/disability benefits rec in last yr: partner Attendance Allow. (merged var)
20737,w4,iahdpmdl,,,Hlth/disability ben. rec in last yr: partner Disab. Living Allow. (merged var)
20738,w4,iahdpmii,,,Hlth/disability ben. rec in last yr: partner Ind. Inj. Disab. Ben. (merged var)
20739,w4,iahdpmwd,,,Hlth/disability ben. rec in last yr: partner War Disab./War Widow Pens. (merged)
20740,w4,iahdpmca,,,Hlth/disability benefits rec in last yr: partner carer's Allowance (merged var)
20741,w4,iahdpm85,,,Hlth/disability ben. rec in last yr: partner answer not codeable (merged var)
20742,w4,iahdpm86,,,Health/disability benefits received in last year: partner irrelevant response
20743,w4,iahdpm96,,,Health/disability benefits rec in last yr: partner none of these (merged var)
20744,w4,iahdpnib,,,Health or disability benefits receiving now: partner Incapacity Benefit
20745,w4,iahdpnsd,,,Hlth or disability benefits receiving now: partner Severe Disablement Allowance
20746,w4,iahdpnsp,,,Health or disability benefits receiving now: partner Statutory Sick Pay
20747,w4,iahdpnaa,,,Health or disability benefits receiving now: partner Attendance Allowance
20748,w4,iahdpndl,,,Health or disability benefits receiving now: partner Disability Living Allowance
20749,w4,iahdpnii,,,Health or disability benefits rec now: partner Industrial Injuries Disab. Ben.
20750,w4,iahdpnwd,,,Hlth or disability benefits rec now: partner War Disablement/War Widows Pension
20751,w4,iahdpnca,,,Health or disability benefits receiving now: partner carer's Allowance
20752,w4,iahdpn85,,,Health or disability benefits receiving now: partner other disability benefit
20753,w4,iahdpn96,,,Health or disability benefits receiving now: partner other disability ben (none)
20754,w4,iat19,,,Benefit block type
20755,w4,iap19,,,Current Incapacity Ben (partner) - period code
20756,w4,iaa19,,,Current Incapacity Ben (partner) - amount received
20757,w4,iaa19wl,,,Wkly current Incapacity Ben (partner) - bracket min value (iaa19)
20758,w4,iaa19wu,,,Wkly current Incapacity Ben (partner) - bracket max value (iaa19)
20759,w4,iaa19we,,,Wkly current Incapacity Ben (partner) - bracket entry point (iaa19)
20760,w4,iaa19wr,,,Wkly current Incapacity Ben (partner) - bracket result (iaa19)
20761,w4,iaa19fl,,,Fnightly current Incapacity Ben (partner) - bracket min value (iaa19)
20762,w4,iaa19fu,,,Fnightly current Incapacity Ben (partner) - bracket max value (iaa19)
20763,w4,iaa19fe,,,Fnightly current Incapacity Ben (partner) - bracket entry point (iaa19)
20764,w4,iaa19fr,,,Fnightly current Incapacity Ben (partner) - bracket result (iaa19)
20765,w4,iaa19ml,,,Mnthly current Incapacity Ben (partner) - bracket min value (iaa19)
20766,w4,iaa19mu,,,Mnthly current Incapacity Ben (partner) - bracket max value (iaa19)
20767,w4,iaa19me,,,Mnthly current Incapacity Ben (partner) - bracket entry point (iaa19)
20768,w4,iaa19mr,,,Mnthly current Incapacity Ben (partner) - bracket result (iaa19)
20769,w4,iaa19yl,,,Annual current Incapacity Ben (partner) - bracket min value (iaa19)
20770,w4,iaa19yu,,,Annual current Incapacity Ben (partner) - bracket max value (iaa19)
20771,w4,iaa19ye,,,Annual current Incapacity Ben (partner) - bracket entry point (iaa19)
20772,w4,iaa19yr,,,Annual current Incapacity Ben (partner) - bracket result (iaa19)
20773,w4,iaa19ol,,,Oth pd current Incapacity Ben (partner) - bracket min value (iaa19)
20774,w4,iaa19ou,,,Oth pd current Incapacity Ben (partner) - bracket max value (iaa19)
20775,w4,iaa19oe,,,Oth pd current Incapacity Ben (partner) - bracket entry point (iaa19)
20776,w4,iaa19or,,,Oth pd current Incapacity Ben (partner) - bracket result (iaa19)
20777,w4,ialy19,,,Current Incapacity Ben (partner): started receiving it in the last year
20778,w4,ialm19,,,Current Incapacity Ben (partner): month started receiving it
20779,w4,iat20,,,Benefit block type
20780,w4,iap20,,,Current SDA (partner) - period code
20781,w4,iaa20,,,Current SDA (partner) - amount received
20782,w4,iaa20wl,,,Wkly current SDA (partner) - bracket min value (iaa20)
20783,w4,iaa20wu,,,Wkly current SDA (partner) - bracket max value (iaa20)
20784,w4,iaa20we,,,Wkly current SDA (partner) - bracket entry point (iaa20)
20785,w4,iaa20wr,,,Wkly current SDA (partner) - bracket result (iaa20)
20786,w4,iaa20fl,,,Fnightly current SDA (partner) - bracket min value (iaa20)
20787,w4,iaa20fu,,,Fnightly current SDA (partner) - bracket max value (iaa20)
20788,w4,iaa20fe,,,Fnightly current SDA (partner) - bracket entry point (iaa20)
20789,w4,iaa20fr,,,Fnightly current SDA (partner) - bracket result (iaa20)
20790,w4,iaa20ml,,,Mnthly current SDA (partner) - bracket min value (iaa20)
20791,w4,iaa20mu,,,Mnthly current SDA (partner) - bracket max value (iaa20)
20792,w4,iaa20me,,,Mnthly current SDA (partner) - bracket entry point (iaa20)
20793,w4,iaa20mr,,,Mnthly current SDA (partner) - bracket result (iaa20)
20794,w4,iaa20yl,,,Annual current SDA (partner) - bracket min value (iaa20)
20795,w4,iaa20yu,,,Annual current SDA (partner) - bracket max value (iaa20)
20796,w4,iaa20ye,,,Annual current SDA (partner) - bracket entry point (iaa20)
20797,w4,iaa20yr,,,Annual current SDA (partner) - bracket result (iaa20)
20798,w4,iaa20ol,,,Oth pd current SDA (partner) - bracket min value (iaa20)
20799,w4,iaa20ou,,,Oth pd current SDA (partner) - bracket max value (iaa20)
20800,w4,iaa20oe,,,Oth pd current SDA (partner) - bracket entry point (iaa20)
20801,w4,iaa20or,,,Oth pd current SDA (partner) - bracket result (iaa20)
20802,w4,ialy20,,,Current SDA (partner): started receiving it in the last year
20803,w4,ialm20,,,Current SDA (partner): month started receiving it
20804,w4,iat21,,,Benefit block type
20805,w4,iap21,,,Current SSP (partner) - period code
20806,w4,iaa21,,,Current SSP (partner) - amount received
20807,w4,iaa21wl,,,Wkly current SSP (partner) - bracket min value (iaa21)
20808,w4,iaa21wu,,,Wkly current SSP (partner) - bracket max value (iaa21)
20809,w4,iaa21we,,,Wkly current SSP (partner) - bracket entry point (iaa21)
20810,w4,iaa21wr,,,Wkly current SSP (partner) - bracket result (iaa21)
20811,w4,iaa21fl,,,Fnightly current SSP (partner) - bracket min value (iaa21)
20812,w4,iaa21fu,,,Fnightly current SSP (partner) - bracket max value (iaa21)
20813,w4,iaa21fe,,,Fnightly current SSP (partner) - bracket entry point (iaa21)
20814,w4,iaa21fr,,,Fnightly current SSP (partner) - bracket result (iaa21)
20815,w4,iaa21ml,,,Mnthly current SSP (partner) - bracket min value (iaa21)
20816,w4,iaa21mu,,,Mnthly current SSP (partner) - bracket max value (iaa21)
20817,w4,iaa21me,,,Mnthly current SSP (partner) - bracket entry point (iaa21)
20818,w4,iaa21mr,,,Mnthly current SSP (partner) - bracket result (iaa21)
20819,w4,iaa21yl,,,Annual current SSP (partner) - bracket min value (iaa21)
20820,w4,iaa21yu,,,Annual current SSP (partner) - bracket max value (iaa21)
20821,w4,iaa21ye,,,Annual current SSP (partner) - bracket entry point (iaa21)
20822,w4,iaa21yr,,,Annual current SSP (partner) - bracket result (iaa21)
20823,w4,iaa21ol,,,Oth pd current SSP (partner) - bracket min value (iaa21)
20824,w4,iaa21ou,,,Oth pd current SSP (partner) - bracket max value (iaa21)
20825,w4,iaa21oe,,,Oth pd current SSP (partner) - bracket entry point (iaa21)
20826,w4,iaa21or,,,Oth pd current SSP (partner) - bracket result (iaa21)
20827,w4,ialy21,,,Current SSP (partner): started receiving it in the last year
20828,w4,ialm21,,,Current SSP (partner): month started receiving it
20829,w4,iat22,,,Benefit block type
20830,w4,iap22,,,Current Att Allow (partner) - period code
20831,w4,iaa22,,,Current Att Allow (partner) - amount received
20832,w4,iaa22wl,,,Wkly current Att Allow (partner) - bracket min value (iaa22)
20833,w4,iaa22wu,,,Wkly current Att Allow (partner) - bracket max value (iaa22)
20834,w4,iaa22we,,,Wkly current Att Allow (partner) - bracket entry point (iaa22)
20835,w4,iaa22wr,,,Wkly current Att Allow (partner) - bracket result (iaa22)
20836,w4,iaa22fl,,,Fnightly current Att Allow (partner) - bracket min value (iaa22)
20837,w4,iaa22fu,,,Fnightly current Att Allow (partner) - bracket max value (iaa22)
20838,w4,iaa22fe,,,Fnightly current Att Allow (partner) - bracket entry point (iaa22)
20839,w4,iaa22fr,,,Fnightly current Att Allow (partner) - bracket result (iaa22)
20840,w4,iaa22ml,,,Mnthly current Att Allow (partner) - bracket min value (iaa22)
20841,w4,iaa22mu,,,Mnthly current Att Allow (partner) - bracket max value (iaa22)
20842,w4,iaa22me,,,Mnthly current Att Allow (partner) - bracket entry point (iaa22)
20843,w4,iaa22mr,,,Mnthly current Att Allow (partner) - bracket result (iaa22)
20844,w4,iaa22yl,,,Annual current Att Allow (partner) - bracket min value (iaa22)
20845,w4,iaa22yu,,,Annual current Att Allow (partner) - bracket max value (iaa22)
20846,w4,iaa22ye,,,Annual current Att Allow (partner) - bracket entry point (iaa22)
20847,w4,iaa22yr,,,Annual current Att Allow (partner) - bracket result (iaa22)
20848,w4,iaa22ol,,,Oth pd current Att Allow (partner) - bracket min value (iaa22)
20849,w4,iaa22ou,,,Oth pd current Att Allow (partner) - bracket max value (iaa22)
20850,w4,iaa22oe,,,Oth pd current Att Allow (partner) - bracket entry point (iaa22)
20851,w4,iaa22or,,,Oth pd current Att Allow (partner) - bracket result (iaa22)
20852,w4,ialy22,,,Current Att Allow (partner): started receiving it in the last year
20853,w4,ialm22,,,Current Att Allow (partner): month started receiving it
20854,w4,iat23,,,Benefit block type
20855,w4,iap23,,,Current DLA (partner) - period code
20856,w4,iaa23,,,Current DLA (partner) - amount received
20857,w4,iaa23wl,,,Wkly current DLA (partner) - bracket min value (iaa23)
20858,w4,iaa23wu,,,Wkly current DLA (partner) - bracket max value (iaa23)
20859,w4,iaa23we,,,Wkly current DLA (partner) - bracket entry point (iaa23)
20860,w4,iaa23wr,,,Wkly current DLA (partner) - bracket result (iaa23)
20861,w4,iaa23fl,,,Fnightly current DLA (partner) - bracket min value (iaa23)
20862,w4,iaa23fu,,,Fnightly current DLA (partner) - bracket max value (iaa23)
20863,w4,iaa23fe,,,Fnightly current DLA (partner) - bracket entry point (iaa23)
20864,w4,iaa23fr,,,Fnightly current DLA (partner) - bracket result (iaa23)
20865,w4,iaa23ml,,,Mnthly current DLA (partner) - bracket min value (iaa23)
20866,w4,iaa23mu,,,Mnthly current DLA (partner) - bracket max value (iaa23)
20867,w4,iaa23me,,,Mnthly current DLA (partner) - bracket entry point (iaa23)
20868,w4,iaa23mr,,,Mnthly current DLA (partner) - bracket result (iaa23)
20869,w4,iaa23yl,,,Annual current DLA (partner) - bracket min value (iaa23)
